id,problem_rubric_hash,full_review_hash,answer_key_verdict,tier_tagged,tier_observed,tier_variance,notes
SB-AGI-025,d48862f17bfc0f28b926480de03a0d7961cf15e490b1cb59173ea53ddc640fcc,9d4387e31f72b0f30630c285ef87a58390cae6f0b204d0a46347089c897a6314,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-026,469c7e0490ba5b5b3cf082fec8d5bc41b1b5a1585ec2ce289cf2860cfe2d316c,7234dbaed79564c70e7746724b1dd05b3e460f7a81f3b4ef1eab3d6d04758b2a,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-027,930a48c16c33bb74de62aad417f29b6f2051fb21326c011d9494f87876b9ef41,5b29cae88fa3426eae5a602424fe889f6de9ded58fd37d1a13453c172311b3bb,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-028,698e9dfdac488f45f27056cc3c802c1f66b3e70954512c1fc82c057386a9b12b,a7bef1546c26eee3924630b7ce71d3c4f5d7af4b7bba8edf2ccd760f8602d082,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-029,727d92637ecba34da5f2ecd9fff244b11ca5d5bfb8112dbabdbdb983beade387,1006386e570a7143ceb81ef5124b033f1eccd8f1eb90cbb91c326261cd449bc9,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-030,721ad8acaa329118bcc33811b6dd8993b7af151e65f759789497f242673dd2a1,46d13904d2bb2f133be39fd0a57a00b354b3e8929be9ab1c3d78e226e85a6b46,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-031,bc001cca03cd7974c641dd4de7f2b8bb127f61620eca6ad902c2b80a0571eb4d,e1b5676a8a38486cbbe3cb6408a00c5fe2f8d19d140f2f2db77aaea1d68853ca,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-032,29f87e8b033da293f09467252f0c2c36aa23b28d430171918cea009d115e786b,620428a6cf6bae8af0e3fe06d63ed3ec6d42a0a47f91f1a3a17cc75938c9d01a,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-033,50850d16ed089c970d904f7a8aee4e01e3e5c061d8b9e1b4fa245eeca7119e82,51e2ebbea51f0115dd069ac1170d44bdb4fdbbe19b0e700362dd55387c0c29ea,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-034,288eb140739d24f301ce0253da481e4f3d9fcef0147bc356526e25815388140b,c904fc1f66664797b6c23164eda13ed101d102770b225c2b9072bd0601c4f8c9,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-035,ccb692d8eb8628557ab359774cc242cf186e8d7e4151c693e4360b28e148acfd,faaab6b00caa7299bec1c4b18edb2e0a05b6e11d72f0ae43361933e03712504c,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-036,b2f8ad1d565be1fb16f651cbc20df54c0de2a47c115b34ce7133c430015adfaa,ca84df9bd2c7b72250eacdfb25e92d2033fa253ecdfd8345dd8b0ac0731a925e,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-037,0b1ca9ef3028a6144bd574b09d2fa2b38a9367ca934bf23a2eddbaaa419b31a3,83cacb11c481efbfe05a44faf26642937447c0c3b52dde73233344d80a5e0e05,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-038,5b7fe2f8915a891e98913090c8dbc72e48e4b2cec77ed6e66486b0d7b089c9f0,8954f46587f18a2a1edd0f835a74f5febeca9f472005a4bf968427e4ae2ed239,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-039,faf8737f0e5dc0d079818b99f6a5e2e29a2eea08a3f29052b4968445922db0ff,2f979708ef92f7f88813fc11f59fefe39dd98b4ea587b3e8d6f5232ab8af6c62,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-040,51240531fc1a9fd8358af38d60feeae9c7ee371f37c8183b71aeb310c2d3016b,556733f795130c7ec206599ff9a8266ffbaf8f7cb2d82ea56d430a23e59f77a3,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-041,44314d70ddd8116cabdb34690c330367c4911fa21280295e8a1e97e166d86570,13c3689fae888a686176eca43d0a9adccbce6bd0f16e8a651c52e3105a59aa20,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-042,e224089784caa66c0bbac8bf81718d8382ab482b6c2a809fc31739f4e8795612,a32301ac6bbffd0b53b30cebd35af9475214e42f771cf3bf9af86aa60e158ae3,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-043,ece3cce10180b5a9020ca725da97330d3f449f1564e133864af493368245b666,e84d47cdfeaabcc9cd668e19d6c894eb113751103f8cbc4fe5211754341d4fb1,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-044,3962431cf6347923a88359bbf028e315035c4da8a5c199bdd947d648b5137b92,2809988acda720ad7302cf01fc203924a9c193e5c32777429c522da62600a937,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-045,93f6f2033ddb1c5585775b9685e8871deefac87d56432e97ca622decaf275f99,3b069cbd8fa9c74f4fbe700d674f17dfd9996b4cb5303385758862f2ee5e2869,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-046,35151e3fd76e6c7450642dc9c5edbcdc2b7e59c517275aa16e1a4d703058185b,9cf19f14fe859dc35b167df8cccdf562a8c0bed274f9f2fdf8a191f59dd62ca0,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-047,33da6cca6d2cd889c68c8df77df01f9a22c27136eff71be3e54fc9d7a8f4780c,1e1925aed18316b176cf4ccd3aafddfca8492fe444b4d76f0a649959289ae2f6,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-048,93785af7ccb172495ad895ba519a8e4ba57639188435d1376b3ac0f673658593,3aa284e6690243eea382903f82328918957c7957574e5bcd3bbb6f2d65864116,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-049,9f579b3c25ba2ddea0d798d28eb06cb3b1b68036e0584cdff909b07490d58235,38032e623f871338bcec07197b02d790087333d1797825876e20d8b2fe68daaa,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-050,84a70742bb24cfa8d19643e2719f289ff5f3e06af9b0b9e1eaf3a78535ec4b0c,2902c8696b7d6e9386f500f3bed817e5e305e3d530fecec52fb048756f9da357,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-051,ae6d55324c049b757e8238d484ec98b70ff54d99350fae909fb2cf8bce1e51a3,0a45263a320af08326d69aa520c13e72b3aafe20ea01be307d878248970e5482,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-052,e6bcc031855cc281325f357956de3630d4ea191bd10234098457a85b479aede7,074e5cec4079f24a1a78887f96725dbaba2e19d625f732c082b9e06078efa79f,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-053,ec25df5e10476b5f05683ccc2d7d8b47696b6cb043bc563511901a0f1f809fea,22ef24d2a6698e035a5571b420e7217b3409e4886a537421a04aa2286015349c,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-054,65474e67d389fea64ac6acd8eb287e5c62c741cee64fd63110c956b0da03eb94,04f8574d24cd513eb0678489630b7771d33ac5a0e57ffb14261d5fe554407e21,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-055,b68f43c8a49e8cc616ed61dd26bad589e14a39262154b901e2f29bbfe702d115,dd02a43ef539144d1e6773807df29871e5dc04c0d002d43b14da080daa947a2a,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-056,ff453fdff9f7abd76c527359b376517a18c05bef7b486884c449c76c6c056107,145763ff08d179b26613373af22f1ec812a5f09866b745772b65b35e82612acb,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-057,5e0a5ba96e473b9e1c7d98a9ad62d5d3c229323df7741936a962805c9c872887,485cc1878a635b1b1b31e6c22133985d7bf6dd7a6a3a8ab5648ac44e99cb6915,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-058,c55f33c246dcc255ecec02669db0f96084a5302fb8af9cba6d4b2b6f0d57a472,6b081be0bce8371230a856b0ed7238803f303e90c85c10c922b6b44b80d209a5,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-059,59b90d4550c9a812cd4c332205fdd36897aa43350951234a83f50d2d9b16f05a,631e2fa9945e878ae32fafcb4b690d668150b4a55866682b14dbc2f89c58db2f,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-060,284b2c80ee8c2f803baab89a5555042f392e2dee5a1a8d501feccaae2a35674f,d08b16b3af07368feee2b4e3078d376f30caeff5d12ee988e6bccdb915bbdc5e,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-061,e03a7828d5f2867651eaca28a9c2a9539260d3949d78e64c9812f8148e6700fe,828c9199864071c0f3b3f2439350420ba0295d35c05eee311fcc80ec46bb563f,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-062,d256bcad8a8a113294e3f82e1702ba8e48e34fd0a8a809b95d859c83cc5b83d5,4023bc138efc13fbd697f40d7cf1c32f0209519841989dd5df44e7a2985abc17,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-063,fce53c7e3964d724f4110cf1188fb98c555dfcff1481950b1438e2d7e968385d,e3c3350884dbd8a1e070441380c208fb88d119bb53ae6e05f787b78033088a01,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-064,a3350a5424bbf9eab68b0484e5f556ac1ef283533ad40f9b4522f20d96b518c7,ace5a9d2fd88489f2765471e52c7cc1f04011e5d0f1a9afc043291fecc297173,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-065,c24e08ffaf9e13e92637a1b74d479d4012d1fe093faf75b5d8f78b27216b2167,a2415ed28d35618c95d27c4bdbe41f9d931ac3f3e035b7a55e7d16f90eca3ced,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-066,aa28b9dede9b4ae6f730512020f5264cbbb3b21c599334cf2951ee06a61ed5c1,84be047fe8f2326c46de392b1ca9e5c96bbfa4d67d1e1a35e25ea95af2643b2b,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-067,52cac2f8c47d55dc4594a62f51808b9887d175cd8ec6b4e7966aff865fc0bb14,149359cb4e4d2715d19f13d0cb7f38f183fe90fa693cb46085271d42eca035a8,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-068,7ac8e8f1239652de2c213f04874b34184b32a003ad4ad58c404363f64c2a794c,14257ea9c4418d556db968cdd869fe9629737d0fa5ee735a037f75ba3b93dec7,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-069,196cf5005304f744a64dc84f0b4cf8a3f7ad5986d2ee7dc80da5d3cbbf619ef9,587d0528e1bd729ec12df322127c209bf2cd27399a1582097041de2f9f582db4,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-070,400f415134fc40279f2ecba6aefb177ce2eaf6fbb247a296df9476123441c683,32a43eeaddb12ebef51508b089d700343c98232adcd7a219046ca8ed832b91b2,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-071,3ea693685ffdd6f493c722c67379de726441473272e5a967d6f9fe9c6c6658fc,aa7ba9893d5d533dc21663972c435cc42db8b334d8a99a4865375da74f5002ad,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-072,d13431bed7854216a4cbd03c55bebde7e0a819102808c0e8ad77db3bf6c9a74e,595d24ad95707c05224d80bd8cf51d1a2668546772d4a83ed56824af1c9475cc,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-073,50a842f2823a85526a44caea1f6fcafcf1a333ab311dc0f8ab54473d3dd8e7ea,c7b2a0f19254d3792f297a7e58e1b176ae53a64f29ea11b58ed29bb03060bb70,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-074,bd5d119418d6ba0f2be6eccbe79218257111c3d0f7043c1ddd931d8a8c40c3fb,6dcf70b010fc810d94c48a1a388f686b2e9ab0fd2f4ccbcac0f43d05f5d1bf77,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-075,b6e03ad7a36977cdf421fcfde28f268e823076eaa2fdcfcdf00dc961e2340f92,972c9dc880b4ae96cdf8ba5cb89fb7983e880e84228e5a2c1fceb02b5f7cb4c5,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-076,90a1123795cc283d9499e32811359a8609da4df9c91038ea55ef71196f751891,3c32457dfa36c506f257307a9ca8a8d7273a4f9937118b3d755ea117fbbd405d,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-077,04d948ca0ba41e5e61a574f42982c6034890092dea1fdffc38eb6a27fa03bf97,0bfbf0c5b223301b2d313b90df09ce6d9f22c9c907995d0d72aef1a1a33e5e6c,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-078,bfd122fec6e46582e2cb190b039a9e31f49f1119cb0a313f455c4c400b76c114,d097c56ab653fa1a7a1605866f29a2a3000ee72734f866120f1b27c8d49dd0cd,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-079,409d74d2d2cf4624d9f0f9f0f4b2deaad03152e292b975ccb1cd79fd98f0f429,54c66d189c9547cc5675fc5b452bdcba97db8ada92149a41a965a8c6f62edf9f,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-080,44b26bd8045bb2fb093fc16a6ad3dfb3940de0475f4a4c871afa22c9c09c59df,5de8d8fef5ea92615bc08fc78abfaa7f878b03dc85844ae99bca5f561144c6e3,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-081,5cdccb92862932b13b2cf07856909206e26c336352b6d49704d38254445dd0c1,272493672676a82c5cefacba8282cbb7397dae2cc98bd82c11fed98030e470b4,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-082,3936cde9d3351d0eb3152337da8ac29fafa97b9cc4a85c8ac96bd482ff8c3e39,95f29f11daeac579f391a4775390243490c1b1f6df50b6cb09dab025191b25a1,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-083,0321f7d995f0d41c27ae2400cabd077966bbb2bfb7dd0d73be5df4306a0a7f6d,0630f006112e188ea182484e77a1fac1bb7da5c9a8f5546103e648a41adab98a,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-084,f0ed27526d34f3939316e0d0c8ecefc7247a11895981b7e9dffa6a4a4b8de661,061ccb0ef06d18d2e3941ea9f7a6cb501d0c9c8eba19dc5f4b9a62774e825b3c,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-085,da87d497306c2e29c5c9cf300916cd62129d009d539a225f60f9c020352a4401,8d067ea0ad6191f57bc259fbd0310e5b276be7bf9be74da472849d532c2523a5,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-086,da247001dd259928d7a56841751de2158467944037f704af99ea4e5bb74738da,609cf9017cc884dc9870fff0f452ba897bbb7cc62f7ce362c471412e3bb64675,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-087,2f221b7c31b04fc80bd00e0d1423aeefd300e4e36b15f27b211a1708d17b9859,df6364e6a8bce1d6eb1591c24d725ccc528c0f2f7d06dda8bf8a68c399fb2622,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-088,4370b4afd7d0b338f7aabda422fcec4a4f163e101892241a947b637c6826fcc4,03af2b8c397d06ffddb9559a3f0fec09d9dd7ed428ed04ec46cbd9c701874a12,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-089,e406dc3eb9cf95714b1e69eae36b274f297ff5ee3e3183e0225151507943281f,6706ab53689383512df8f0d1374ba77b50dbb5bf92e31fb2805efea1a131a6b9,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-090,8b2f7d9e134a44bda7fa3b9f26bc7c3701ca3bc37b210ca0933fceadb601dda2,b94832cbe26cfea21614a294ae1610be5fc5c55c851b0a2fde77ddab100fb33c,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-091,624fb70f18d787c9c6c761fcfb1686ea82bc0562e644cb2c3c5dbd049b6d1a28,ab5b222ae20e2c02a8226ab611e5725a863a809905eae415862bb9e7d9441ce6,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-092,1ca3a66c216dfbb21b34c1eb41c7c2086176b36c4117f71ec1e82bc1f9b73086,b2e30ca46c6677c5cd513f0d8aece334cf0147d597b75199b2eadb5afcf9f1c2,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-093,18d542f0bac140899345fb27f3352da70e5fbd9a301de87f59bfed024132a5da,4fb9f72968c65532e696b4c6820e2b53d2e962e06a9b32d165945d250e4ea30d,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-094,92066fba8287d39337233be7cdb86e944648ee99dc0509f95830f53b798d10e1,9573f0580777d2ce5238d673258c9af0154f8469662c02048d0cb824af9d51ca,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-095,2d408f5ff4497918ad2db70dcf5842e009f1b0b526569bf614792766ca35f614,5b74d32320752ca76c2b8cdd33335e7a2c0442e58ae496e9a6d6b16134013c0e,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-096,dfc57699252a87b42c645a4ca287aa2446c90e8bd46ffb55d4d8fc4e97876f7a,5d0982525623d19b52e4ac469d95c81d309d8bd4bf07e3e9cacc819b25c24572,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-097,994103f472174d40ec4d2c4be8e820ea6e0cb445e007c148402924700bf15f4b,66a8f4516bcd5be35562477ad3586e580ddb9823855f5c5c1226f0b4b4c3c5ab,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-098,f572ccaaba875606e84fb3e40a111948179e5e8b8c63df23109ea82df5dd4ac7,8f20ec6d4113a4527193f902a6f7c25fbf789549ff24a9bba46aebee56b8af03,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-099,a4f6f76dc44ab10385d61a2a3e98485de25e43d67988fae5c5c5c9b9c5ba0ee3,b4b04ff84de1b57004449c4e831a2be04a5d7299a2a294d020e28042ce74ee40,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-100,05e109288a76e6089ad709a110e1280205564ab0a56d158ef41d9358d2f3975d,30bd1a7b4e91f7f4cdc75127258f0c64c2fbf1801498b53e0078e75d0703deb9,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-101,9abe92869af23bc503bcaa1bc9790ec6aa880bb98cb25fee36df99fc9e28b928,e27693de205f71f27b2ff569ef42e17b93641391e14eaa0d8a8d44825b7458f0,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-102,201328f2e5b72e59bd56788795a08ff064c3a68e402b03be16bc43dd2067abae,f018fd36df161e03df9e41544dcfee1f816c2a9cab672359c646348daf23ad32,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-103,157d2b0d92727a4deb960521667e4d67cd5e16637840d18494632dee6fdbea19,66b5f8cfb52a90c27fafc4ce1cc846062223a07890dece8da3ec0dc55ea1d019,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-104,4ec33460eb719a7f54e4f1ed8ec6d1b4160a3c2298eee9a5c0022622097c2ac0,69a5bfd1f779b359beccc1e3cdac6e8e23801bf186ce3ab8f89ba97f1bcf84bd,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-105,3b11bc07e0a8eaaebe3601c3fffa239f1166b499487fc8991d674b5bb0e70bfc,35ed62c7e5f57c68469e41d7488670ace626cebd78752c5db882134ffdd339d9,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-106,70813df121f3fa95450bba3cf36e3f8b039ba3e4f68e8263942372cb40433ee7,72edec18b8c9c8e698ace29156ca2667bf74202e919bcc7d907e4d426c36a2a7,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-107,3e15facbbf9f5d2e61ee536cf924603d28d147d37966f999a6e8b1b675716dca,09b68ae384e57e4d4bd1bb7f468d419c3a58f3c455048ce5b451bcfd802b3250,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-108,78ee4c17fb21c5f9c341394768ba732850e27646a8d8bb76c9bd6c38a5788a58,b57096cbec308c0181453e0e10c3a0810d481b22f02282d5c5830144a44a719d,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-109,a73be5d933840a8f93742d8558b3660a94d0a0aef1fd793d287de1c9aed6c687,a7f61bfb164586d4f1bb06002ab919d3044af15eaeaba3a7b4e5f91f607a057e,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
SB-AGI-110,d9130c9a634ee80b3df818fe227f8dd1c9ecfffaed1b2ec45bd803212a5dc14a,b88004edec9ff9d443523447c9113b000e640c7038ccd324e7f1f4bf155bdacb,PARTIAL,AGI,L8,3,underivable_required_labels:decision|chosen_strategy|self_check[]; tier_overstated:tagged_AGI_observed_L8
