id,rubric_id,tier_tagged,tier_observed,tier_variance,answer_key_verdict,problem_rubric_hash,solution_hash,full_review_hash,canonical_grade_pass,canonical_grade_score,canonical_grade_confidence,primary_domain,capability_tag,scenario_family,feasibility_trap,required_fields,validation_fields,notes
SB-L10-045,stockbench-l10-045,L10,L10,0,VERIFIED,9a93a3ca11bf384d06da925c17775e6b0934bd7a656b8424597d74419a0dd6a9,f9d3977d16a849374215a6d58e167451198aa514a55a931cd69a987ab40e7ef1,3259954be01b8811b972fea6a1cc4ee0a933bbc7d03cc8332923174d1a2cc1de,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,
SB-L10-046,stockbench-l10-046,L10,L10,0,VERIFIED,f497f05ddcc305668fd5276b792e15420ffa540c4998675154adcb267c168e51,42b73546682cd5731ef65affccf2d6c7ef79234c83a8072e53390a0874a3bd78,1ecf46de2982cd4f4a77e36ea344c59a1b4555de9c805791763b7b47fa7b8e4b,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,
SB-L10-047,stockbench-l10-047,L10,L10,0,VERIFIED,6bda3956eb805e18d7cad4363cd9326f37f8ddd0c165f6547453875ad64c942b,34455b297441d0fe58b8cec2b8fc23030befc8cf8f5565fe5033ac2bd583b961,90721fb8cc0b5f46c532e40dbac45612dc0655548cf06b6b95e4a7fb498f6bd9,true,1,1,Execution / liquidity / microstructure,execution_action_quality,auction_session_constraint,true,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes|residual_check,
SB-L10-048,stockbench-l10-048,L10,L10,0,VERIFIED,da7baf66feed030ec7fad73dee55480259579303cc54066e7c6eb074db8c05ea,d5950b47a2c0bf1cf81630083c1823ef40e7219590288992f2ead4a29b741e9a,b775922cbf9b55674bc1e8e3ce22ce446c52988f67e92481a7ce902b3573891a,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,session_permission_rejection,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes|residual_check,
SB-L10-049,stockbench-l10-049,L10,L10,0,VERIFIED,88af5eb129aaafe1ec39b995fd016a0aa2d88b036a04faceedd75e80acfa9cef,21ee31dcebe867c86a8a4519722c95d7ecbeae9ecebc53aecb93fed7bb28d095,ec9a668ab5b4d24e6b4fb3856cb86ec00c2fe911a311932fcd2f97485bb658be,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,fx_settlement_mismatch,true,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,
SB-L10-050,stockbench-l10-050,L10,L10,0,VERIFIED,75e27ac80a93d3745b5e8ed00c5cc80ecd3e50fb4e9656a9e6226d023ccfc20b,f48bd135e56f78666bed64374eb2d6187adc2926120db1d0646e8b1e4d2e0cce,981b7512e69adfa09c87108d33fbdd8140ff7d9f6e13c4c95435e97f625b3c8a,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,t_plus_one_settlement_sequence,true,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,
SB-L10-051,stockbench-l10-051,L10,L10,0,VERIFIED,8ff2b57c8861ec87e81b1292d285d5ed61d7920e2316edcce54e71ae66fbc4f4,04db1cc3d59795e9a361198cbb97c0384732764c9c339e56c719261210cda0ae,fef73a66323472d3910df3c245a6f4a623cb262b79444060ecf7e09f18986dc8,true,1,1,Spot equities / ETFs,judgment_risk_augmentation,opening_auction_limit,false,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes|residual_check,
SB-L10-052,stockbench-l10-052,L10,L10,0,VERIFIED,1ec9358dd80ac4f8cd7924b66ec3e7b2c1e8e65dbf84d992bbb7794e042bb45b,6de132bb6eec5ea20caa4e5053edf28a81dd6a077032535007744de0ce586d6d,69db826e6195185e4f1c1baf7ed3b434661aa9c14eb1b7e023e58f209da68173,true,1,1,Listed options strategy / Greeks,execution_action_quality,exercise_assignment_roll_decision,false,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|residual_check,
SB-L10-053,stockbench-l10-053,L10,L10,0,VERIFIED,2db08a17bb46eb8777fe408d9c1501393ab36c2c982cfb34aa4052c297f8b861,d00361c98374bcda9169a61d889b79b71a53c3fb10903282545efbd7963b404e,baa18467493220414b1a643fc7767e5f36e79230b7126b690210015ebbfd7b77,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,futures_beta_hedge,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,
SB-L10-054,stockbench-l10-054,L10,L10,0,VERIFIED,7383164e7d7502ea63d146d83caa42dcd448c40b88ba3010dbdd7350234d880b,872f6ba225a304a242f8e4c4a0b5c5e25fc784e9a2512108a16ab4bd5cecf70e,0e2a5453d35c576fa9ec4617299fff874ac21af5daa0e2d4c711d46938391c60,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,multi_asset_drawdown_hedge,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,
SB-L10-055,stockbench-l10-055,L10,L10,0,VERIFIED,deb04628575b93fe857185d9d1f1c4c16d5d2f3c2a933430184b522188c5c9fe,6624b6c7ec0e927075845355666c6b4de6a322296e0c1fd1d21bdfddedc21621,e7a580db1d8709f871e33c7f7532a64f6cc9b1bd9f1084a35024ca3235fd6b02,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,hard_to_borrow_margin_recall,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,
SB-L10-056,stockbench-l10-056,L10,L10,0,VERIFIED,53c322f8972b32796305316abda006e471a16b5e5531cc337362bc3bad0d2689,9dc5426d651689d031feaa8b0971ed22c05ab9c5483c85b50e89ef670a84582b,937055a889e1f576b20b3c49605f9f73b85f1a27d89c9cf8e0b07f2a7fe110b2,true,1,1,Execution / liquidity / microstructure,execution_action_quality,twap_slippage_limit,true,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes|residual_check,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes|residual_check,
SB-L10-057,stockbench-l10-057,L10,L10,0,VERIFIED,eeb18378ccaa56efd8f505b8d6a4b2678ceb80b1e1c1b0e3a6736319822978f6,64bbcde31e7b3030493bc147406f5cbe24459be70973b16269d8e2e85db5d935,c56c037e5b3b2b0123b0f4093e4eb8864c74e4640617cc4aa15007d8f45bdcd0,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,no_trade_invalid_route,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes|residual_check,
SB-L10-058,stockbench-l10-058,L10,L10,0,VERIFIED,50025ade80f47e75660a6a4516fd454e3386ade0000e4e2326d068540d072961,fa42ebdcad1fa5c6ad96685bff83d7e7d69c3e3c1cc28627dd38bfeb136b5b9c,f48265eef6ff478eb01cdc149cbb6bb9cb7cd287ef4422e645e5448dc7cad1af,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,cfd_margin_regional_constraint,false,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,
SB-L10-059,stockbench-l10-059,L10,L10,0,VERIFIED,b24f4a4c5a47776189a9856adbfc59690f7eb068494e7d79a55ab3b0a5c8a396,4b4a90d5505d5122d7da6a3a957b333b999dadb57761be0831432df3ca840ec2,da9b932ff5f46f04fe4226777e290bf58e8a55a9f63fc3fffa5b1d72bdc3493a,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,corporate_action_adjustment,true,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes|residual_check,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes|residual_check,
SB-L10-060,stockbench-l10-060,L10,L10,0,VERIFIED,d06875207f81209dd3a6b87c175bfbbc6f21e9f7af4ec8c95979c35f0999561f,43280186fcbca0fed2cbe44094174f2a2a6cbd75f9667182631e9c65f2af6838,987df9b23222aa7f9f58b2f2567ec0994c5cfe9eeaeb949ca2eee79bb9c343f6,true,1,1,Spot equities / ETFs,judgment_risk_augmentation,market_on_close_rebalance,false,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes|residual_check,
SB-L10-061,stockbench-l10-061,L10,L10,0,VERIFIED,fbd42443c212a613a6f4d5a55c26f18975b013f77aefbb43f98591e85d3ef4ff,b06cce823a6ed7716f008e715238a8573acb12dad3d43f42d538570bae614905,419945d1471b36b6401d15384d2f2c3588ec5985b4b8ad9a5b1ce231f17471e3,true,1,1,Listed options strategy / Greeks,execution_action_quality,covered_call_assignment,true,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|residual_check,
SB-L10-062,stockbench-l10-062,L10,L10,0,VERIFIED,6beccb417e58cda56a0245794919e8f631df5d1a3e08e026562225c59200e0e8,b729201fa2e16114b460dc9d5a60ad38b7829f16ea1e00b5335b45bb0cf367a2,84faedc1e532d09d723d7c8540843a820122711ec2294f9f0a8d7e09887eeace,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,futures_roll_calendar,false,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|residual_check,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|residual_check,
SB-L10-063,stockbench-l10-063,L10,L10,0,VERIFIED,3e3e17957377bc987b9109432632502548cf7c8736535e04116afd538969f91b,8017909833003fb3a706e32c99f48c3c81ef13d176c3e2e43ffd0864027ab977,959b57836fe12cee571ab1f01bb8e9c0d1aa246c140835650dff0c975a27ed75,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,cross_asset_var_liquidity_triage,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|residual_check,
SB-L10-064,stockbench-l10-064,L10,L10,0,VERIFIED,9022888d777890c178e46e8db56af4e5b6d0f907fa06ca9079775f8f2e9e24e2,147ad48c551e9de3d14a8ffa6f025ea867dc7455c5ce2acaf6def0ec0ecb7f0e,636b7622c867eeba977fccd513ba3fe2ab0ab380ca1f7117fc3313427d567f32,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,locate_recall_options_substitution,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|residual_check,
SB-L10-065,stockbench-l10-065,L10,L10,0,VERIFIED,28931447304e23e795d421fcf3ec4cf939bcb6b607b385548453ce188825dbec,02eda2119e86085e44062d5acb23ecc43cabf1ffb8a3756d564eb61a0a008e8c,108c2d1842d86ff6cfc697989e629578175af3c7aa43c1e956cd8a2974cbf70c,true,1,1,Execution / liquidity / microstructure,execution_action_quality,order_book_liquidity_limit,true,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes|residual_check,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes|residual_check,
SB-L10-066,stockbench-l10-066,L10,L10,0,VERIFIED,34afdefc7242adac15fcb2a5fbc0b2045101b6fc2819c5329f898af617cc8609,ca63bf1c95c48a51a5b3290d7b6e96c5936c2290e2fcf6c645576ec80984be57,db6bfab300594c8a9238059881f9fe8e1c70fc824428b5255d64f26b4eb20e9d,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,borrow_recall_margin_hedge,true,decision|selected_route|instrument|buy_to_cover_shares|put_contracts|premium_paid|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|buy_to_cover_shares|put_contracts|premium_paid|feasibility|rejected_routes|residual_check,
SB-L10-067,stockbench-l10-067,L10,L10,0,VERIFIED,e26ff1683c53ef99980b20b7e3bee3a4e8645341ee0c7b98d20bcd522050f6cc,38743c06080e7ca38197a72b11e5d2e1baf7d11cd09f1e8c915c2f1b4545114e,3c619f1c21cfa1fcae383d232ee85989ad2803d38c42ba2156379ab2a694939d,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,multi_currency_cash_buffer,true,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes|residual_check,
SB-L10-068,stockbench-l10-068,L10,L10,0,VERIFIED,4bbfb41256b661f1143c37848a55dfc4f0fcc276868b91306a7320dc3174c54c,7638493f0dfcefa08534d1fad0a2ddb3f2bf7141b25fc0c70f8554f0b0152e18,264355226ba125f47bdbd069f5147b642e02b699c7100a94d42a18256fb8cc09,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,regional_market_holiday,true,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,
SB-L10-069,stockbench-l10-069,L10,L10,0,VERIFIED,2aa0808765f540a9ff2d20f7286aad2fabfad984ec04237555d3ff87dc2dc769,dd740958c1b5bb4649d7af75ba4ed40f187be03ff505023b1527624830790b35,869202e2b738237a90463a9f25ab5a87dfbebee1cc538ce008e70c2e657ae89f,true,1,1,Spot equities / ETFs,judgment_risk_augmentation,equity_order_ticket,true,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes|residual_check,
SB-AGI-009,stockbench-agi-009,AGI,AGI,0,VERIFIED,b8e751858f38293abc167550ee4c8636cd059e563346fb0e10b0cacca907e1c5,caa7db82fffc5aca4307a765d74036fbf4de0e05127a0fc5d3bcdccc2535583d,2d2ba77d5949854bc70277f5f8d58d87f6c843913e690b764252107b08217759,true,1,1,Listed options strategy / Greeks,execution_action_quality,put_spread_downside_floor,false,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-010,stockbench-agi-010,AGI,AGI,0,VERIFIED,6504d3f6c87f8c2de7802186e200be8e83ddbc252cb02f236734f85df739c840,f41a6b2927423b6a7cb7a7cc5ab423536628f4c04d25b18197308355c5ba5ac2,a84371411d62dfe4c09e0b01ea5decfe243598443b51a7934310a44915eed5ce,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-011,stockbench-agi-011,AGI,AGI,0,VERIFIED,f7c1e31cc900c13db1e1684ea16020fea17102a508ab89bef11e584d567faa29,546dd4ef6bdf914bc92889a567a7d1f6c4e3267f01e8e20def0cea816f91ab38,a54358639e8a2331c45fd450a56a0f851d04d1a18e985baa36b29b3e0aa49ca7,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,exercise_assignment_roll_decision,false,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-012,stockbench-agi-012,AGI,AGI,0,VERIFIED,d9e3df610a5f7672592830620a8f234fc11e0cf9e861fa136454bce7fd1465af,c7ecdb95e3b8c039abd4d163542c5cbcd93cdc90aab59d21d247b17694009751,9a4ca83a593802a7d0d71fcb704b98e4f510642755f811fa300eeb841b569c40,true,1,1,Listed options strategy / Greeks,execution_action_quality,covered_call_assignment,true,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-013,stockbench-agi-013,AGI,AGI,0,VERIFIED,3fe8dc0662e011bbe4f942aee3a65644b61a48085bcc15b2fa4f5efd2741e70c,48e531fc7ad8d114cb246a4ba58944c072949d91bb32c10f4d5189ffa1e4a96a,672bdcad88afbdcada78c5de3b7ab021ad98c38bd95ee2199c6883fb11eead14,true,1,1,Listed options strategy / Greeks,execution_action_quality,put_spread_downside_floor,false,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-014,stockbench-agi-014,AGI,AGI,0,VERIFIED,f256f6fc3487a26b518db5e27877e44f6ef211ce503c65b9a1631b026605193e,d1b9f4fdc8334e744b40516b82808f1d3f4e288f3225e0cec7e4f5c889fbe667,7f0f3cba2690319c3433c1750a71e0dd8fbee48e2b6fe0e954e813e4fe352772,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,commodity_roll_basis_hedge,true,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-015,stockbench-agi-015,AGI,AGI,0,VERIFIED,f432fc863aa6c7c85c5d32bf04df17ef78f24df7ba5cdb6140952c45df62cf94,6c27d9b431187d9408d286f2d2967845b878b271dbfa26f0bfe0b56895519a04,7095488c9680ef15e1f459f7805b10f449590cce886288a122bf10658dfc810e,true,1,1,Listed options strategy / Greeks,execution_action_quality,exercise_assignment_roll_decision,false,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-016,stockbench-agi-016,AGI,AGI,0,VERIFIED,8bc25fd55cca7799e96cefe3e2ec745068761708fc251fa306ea919fee1509bf,910d529a083c72e2edacadc874457990faa5bafa86562f4d3072a5c6209bc66c,5dc8db82ea1b46ff51da3d71ab8562eec64cbc6c31db46092d28e70c90e4f0db,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,futures_beta_hedge,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-017,stockbench-agi-017,AGI,AGI,0,VERIFIED,157b05691d98291c04f5bb7366105637c47ea444a4b13bde9d3a4e57391e509b,f4846ae6c6b0fe155bf6bddcb0d73dcf170da3b9c49b3435a320ab4cc8853a78,c0db42052534b6d14e75d526f1b7228df62027a49b7b8150fa330e679946b08f,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,put_spread_downside_floor,false,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-018,stockbench-agi-018,AGI,AGI,0,VERIFIED,2aea9032c55dce7d9ce79278575097a90262e6bea62c8a3379c0a5b7af909db6,837ed5c87b7e6fdaf0379b265a92762b24c6e3efd1c713dc4c5dba1d3d38f244,3c673f3800da58b8e78b4115addd3de567d044892433af00ce7265ce97d2fbe1,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,commodity_roll_basis_hedge,true,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-019,stockbench-agi-019,AGI,AGI,0,VERIFIED,dfc8685bfa4a20965c9940a3d8957d1e634cfc8d2cf4b7597aa5cd9c37dfbe9b,d2a2e3ee1bd0a565140fe17a084a3deca2a9c585e4f4a0f1049fbf683cfc164a,bd41d79b8374438dede50816529419e76647e47e41503c5489d046a049493044,true,1,1,Portfolio risk / rebalancing,execution_action_quality,risk_budget_rebalance,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-020,stockbench-agi-020,AGI,AGI,0,VERIFIED,f96788eb09e0e092a83846c4fb89f5b142aaf3470c39581edb0baf1e52ece321,9f8cd9db75f739fc1978444d6ee91264110abbea60093e3fe1011dda14a37983,52175e83077ff1f7d4bfa11f8bf4ffe230cf53b3a5551ceb355148bfc6cce900,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,covered_call_assignment,true,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-021,stockbench-agi-021,AGI,AGI,0,VERIFIED,864f06eec20c302777c7ac9b416f3a0ee63eaa94e6397a732e249c6b92607d05,d97f549daedcb14f71f1cf5bb4293f618832941e664deb7dea54c7432c37502d,f30c05bbcf880168d9c2f2889412941e1fdcd28f4db9d67a43112c67ca1f29cb,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,futures_roll_calendar,false,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-022,stockbench-agi-022,AGI,AGI,0,VERIFIED,1b09a9dcade99a97170680b968bf2a78b16ffbe07835f722de239e7b3031ef3e,5a05f3b96fe5398fc7fdc6b48eaf7b97489f9a493d669bef35e63ee26433eede,437243100609c83006a233e63e21d69c44f8c218e086154ed64517dddac9a29d,true,1,1,Portfolio risk / rebalancing,execution_action_quality,cross_asset_var_liquidity_triage,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
