question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
L10-066,L10,l10-L10-066,"An NFT lending vault has three tranches of BAYC-backed loans. Current BAYC floor is 28 ETH and ETH is $2,800. Risk policy requires each tranche to have post-stress LTV at or below 78% after a 22% floor-price decline. Repayments reduce debt ETH-for-ETH. Tranches: - A: 40 NFTs, debt 21 ETH per NFT. - B: 35 NFTs, debt 19 ETH per NFT. - C: 25 NFTs, debt 16 ETH per NFT. Ignore interest, auction penalties, and ETH price movement for this deleveraging calculation. Compute the minimum USD repayment needed to bring every tranche to a post-stress LTV of at most 78%, and report it in USD.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,4850
L10-066,L10,l10-L10-066,"An NFT lending vault has three tranches of BAYC-backed loans. Current BAYC floor is 28 ETH and ETH is $2,800. Risk policy requires each tranche to have post-stress LTV at or below 78% after a 22% floor-price decline. Repayments reduce debt ETH-for-ETH. Tranches: - A: 40 NFTs, debt 21 ETH per NFT. - B: 35 NFTs, debt 19 ETH per NFT. - C: 25 NFTs, debt 16 ETH per NFT. Ignore interest, auction penalties, and ETH price movement for this deleveraging calculation. Compute the minimum USD repayment needed to bring every tranche to a post-stress LTV of at most 78%, and report it in USD.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2931
L10-067,L10,l10-L10-067,"A rollup sequencer forecasts 24,000,000 transactions next month. Each transaction currently posts 42 bytes of calldata, and calldata costs 16 gas per byte. Expected L1 base fee is 22 gwei and ETH is $3,100. Sequencer revenue is $0.035 per transaction before data costs. Available upgrades: 1. Brotli compression: reduces bytes by 28%, costs $65,000 per month, no revenue loss. 2. Blob posting: reduces the remaining data gas cost by 62%, costs $90,000 per month, and causes a 4% transaction revenue loss from delayed settlement. 3. Batch delay: reduces data by 12%, costs $15,000 per month, but violates the latency target and is infeasible. Compression and blob posting can both be used, with reductions applied multiplicatively. Ignore all other costs. Choose the feasible upgrade plan that maximizes monthly net profit and report that profit in USD.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,12274
L10-067,L10,l10-L10-067,"A rollup sequencer forecasts 24,000,000 transactions next month. Each transaction currently posts 42 bytes of calldata, and calldata costs 16 gas per byte. Expected L1 base fee is 22 gwei and ETH is $3,100. Sequencer revenue is $0.035 per transaction before data costs. Available upgrades: 1. Brotli compression: reduces bytes by 28%, costs $65,000 per month, no revenue loss. 2. Blob posting: reduces the remaining data gas cost by 62%, costs $90,000 per month, and causes a 4% transaction revenue loss from delayed settlement. 3. Batch delay: reduces data by 12%, costs $15,000 per month, but violates the latency target and is infeasible. Compression and blob posting can both be used, with reductions applied multiplicatively. Ignore all other costs. Choose the feasible upgrade plan that maximizes monthly net profit and report that profit in USD.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2763
L10-068,L10,l10-L10-068,"A CeFi desk must meet $45,000,000 of client withdrawals within 36 hours and still hold at least a $10,000,000 cash buffer after the withdrawals clear. Available liquidity: - $18,000,000 cash, immediate, no haircut. - $22,000,000 tokenized T-bills, settle T+1 within the window, 0.04% liquidation haircut. - $16,000,000 ETH inventory, same-day OTC sale, 1.10% haircut. - $12,000,000 alt inventory, same-day OTC sale, 4.80% haircut. Choose the liquidation plan that meets withdrawals plus the ending cash buffer at minimum haircut cost. Report total haircut cost in USD.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,3419
L10-068,L10,l10-L10-068,"A CeFi desk must meet $45,000,000 of client withdrawals within 36 hours and still hold at least a $10,000,000 cash buffer after the withdrawals clear. Available liquidity: - $18,000,000 cash, immediate, no haircut. - $22,000,000 tokenized T-bills, settle T+1 within the window, 0.04% liquidation haircut. - $16,000,000 ETH inventory, same-day OTC sale, 1.10% haircut. - $12,000,000 alt inventory, same-day OTC sale, 4.80% haircut. Choose the liquidation plan that meets withdrawals plus the ending cash buffer at minimum haircut cost. Report total haircut cost in USD.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2158
L10-069,L10,l10-L10-069,"A $40,000,000 portfolio is allocated 45% BTC, 25% ETH, 15% SOL, and 15% stables. Daily volatilities are BTC 4.2%, ETH 5.4%, SOL 7.5%, and stables 0%. Correlations: - BTC/ETH: 0.78. - BTC/SOL: 0.62. - ETH/SOL: 0.68. Risk policy requires portfolio daily volatility at or below 3.20%. To preserve strategic weights, reduce the crypto sleeve pro rata across BTC, ETH, and SOL and move the proceeds to stables. Stables have zero volatility and zero correlation. Use the covariance formula with the given volatilities and correlations. Compute the maximum dollar amount that can remain in the crypto sleeve while meeting the 3.20% volatility target, and report it in USD.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,4706
L10-069,L10,l10-L10-069,"A $40,000,000 portfolio is allocated 45% BTC, 25% ETH, 15% SOL, and 15% stables. Daily volatilities are BTC 4.2%, ETH 5.4%, SOL 7.5%, and stables 0%. Correlations: - BTC/ETH: 0.78. - BTC/SOL: 0.62. - ETH/SOL: 0.68. Risk policy requires portfolio daily volatility at or below 3.20%. To preserve strategic weights, reduce the crypto sleeve pro rata across BTC, ETH, and SOL and move the proceeds to stables. Stables have zero volatility and zero correlation. Use the covariance formula with the given volatilities and correlations. Compute the maximum dollar amount that can remain in the crypto sleeve while meeting the 3.20% volatility target, and report it in USD.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0.4,0.133,0.000,2306
AGI-001,L11/AGI,agi-AGI-001,"You manage this marked spot portfolio: - BTC: 10 @ $60,000 - ETH: 50 @ $3,000 - SOL: 1,000 @ $140 - LINK: 2,000 @ $15 - MATIC: 5,000 @ $0.90 Stress tapes give these one-hour percentage shocks: - SVB collapse: BTC -8.2%, ETH -9.1%, SOL -12.3%, LINK -7.8%, MATIC -11.2% - ETF squeeze: BTC +12.3%, ETH +8.5%, SOL +15.2%, LINK +4.3%, MATIC +9.8% - Yen unwind: BTC -15.3%, ETH -18.2%, SOL -22.1%, LINK -16.8%, MATIC -19.7% Beta estimates for crisis-margin purposes are BTC 1.00, ETH 1.10, SOL 1.50, LINK 0.90, MATIC 1.30. In the next 15 minutes you may use at most $400,000 gross notional across these immediately available perp hedge clips: - SOL short clip: $180,000 notional, 0.10% impact if first, 0.25% if after a MATIC clip. - MATIC short clip: $220,000 notional, 0.08% impact if first, 0.22% if after a SOL clip. - LINK short clip: $160,000 notional, 0.09% impact if first, 0.18% if after another clip. The market maker sees the first clip and reprices correlated alt hedges before your second clip. You need the hedge basket and execution order that leaves the smallest worst-case portfolio PnL across the stress tapes while cutting crisis beta-dollar exposure by at least 50%. Spot holdings cannot be sold. Output JSON fields: intent, chosen_strategy, execution_sequence, shorts, expected_risk_reduction_pct, worst_case_residual_pnl_usd.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.556|0.444|0.556,0.519,0.556,4771
AGI-001,L11/AGI,agi-AGI-001,"You manage this marked spot portfolio: - BTC: 10 @ $60,000 - ETH: 50 @ $3,000 - SOL: 1,000 @ $140 - LINK: 2,000 @ $15 - MATIC: 5,000 @ $0.90 Stress tapes give these one-hour percentage shocks: - SVB collapse: BTC -8.2%, ETH -9.1%, SOL -12.3%, LINK -7.8%, MATIC -11.2% - ETF squeeze: BTC +12.3%, ETH +8.5%, SOL +15.2%, LINK +4.3%, MATIC +9.8% - Yen unwind: BTC -15.3%, ETH -18.2%, SOL -22.1%, LINK -16.8%, MATIC -19.7% Beta estimates for crisis-margin purposes are BTC 1.00, ETH 1.10, SOL 1.50, LINK 0.90, MATIC 1.30. In the next 15 minutes you may use at most $400,000 gross notional across these immediately available perp hedge clips: - SOL short clip: $180,000 notional, 0.10% impact if first, 0.25% if after a MATIC clip. - MATIC short clip: $220,000 notional, 0.08% impact if first, 0.22% if after a SOL clip. - LINK short clip: $160,000 notional, 0.09% impact if first, 0.18% if after another clip. The market maker sees the first clip and reprices correlated alt hedges before your second clip. You need the hedge basket and execution order that leaves the smallest worst-case portfolio PnL across the stress tapes while cutting crisis beta-dollar exposure by at least 50%. Spot holdings cannot be sold. Output JSON fields: intent, chosen_strategy, execution_sequence, shorts, expected_risk_reduction_pct, worst_case_residual_pnl_usd.",mistralai/mistral-small-2603,0,0,0|0|0,0.222|0.333|0.444,0.333,0.333,2083
AGI-002,L11/AGI,agi-AGI-002,"You must buy exactly 25,000 ALT within two minutes. Current mid is $2.455. A public DEX-X ask sweep is visible to a liquidity bot that widens remaining public ALT offers after it sees more than 8,000 ALT of aggressive buying. Public DEX-X asks: $2.460 x 3,500; $2.465 x 2,800; $2.470 x 4,200; $2.475 x 3,000; $2.480 x 5,500; $2.485 x 4,000; $2.490 x 6,000. Private or semi-private liquidity available now: - CEX-Y: up to 8,000 ALT at $2.468 plus 0.12% taker fee; not visible to the DEX-X bot. - Dark RFQ-B: exactly 10,000 ALT at $2.472 all-in; fill-or-kill; not visible to the DEX-X bot. - RFQ-A: up to 12,000 ALT at $2.474 all-in if queried before any public DEX-X sweep above 8,000 ALT; otherwise the dealer refreshes to $2.486. You can combine venues, but every child order must be completed inside the two-minute window and the whole 25,000 ALT target must fill. Identify the unique routing policy that minimizes adversarially realized average price and report its expected slippage versus mid. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, expected_avg_price, expected_slippage_pct.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.375|0.375|0.125,0.292,0.375,6698
AGI-002,L11/AGI,agi-AGI-002,"You must buy exactly 25,000 ALT within two minutes. Current mid is $2.455. A public DEX-X ask sweep is visible to a liquidity bot that widens remaining public ALT offers after it sees more than 8,000 ALT of aggressive buying. Public DEX-X asks: $2.460 x 3,500; $2.465 x 2,800; $2.470 x 4,200; $2.475 x 3,000; $2.480 x 5,500; $2.485 x 4,000; $2.490 x 6,000. Private or semi-private liquidity available now: - CEX-Y: up to 8,000 ALT at $2.468 plus 0.12% taker fee; not visible to the DEX-X bot. - Dark RFQ-B: exactly 10,000 ALT at $2.472 all-in; fill-or-kill; not visible to the DEX-X bot. - RFQ-A: up to 12,000 ALT at $2.474 all-in if queried before any public DEX-X sweep above 8,000 ALT; otherwise the dealer refreshes to $2.486. You can combine venues, but every child order must be completed inside the two-minute window and the whole 25,000 ALT target must fill. Identify the unique routing policy that minimizes adversarially realized average price and report its expected slippage versus mid. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, expected_avg_price, expected_slippage_pct.",mistralai/mistral-small-2603,0,0,0|0|0,0.5|0.375|0.25,0.375,0.375,2181
AGI-003,L11/AGI,agi-AGI-003,"You are long 100 ETH perpetuals from $2,850 at 5x leverage. Current ETH mid is $2,822; original margin was one-fifth of entry notional. Liquidation is near $2,565, but an exchange liquidation engine begins a correlated-long sweep in 15 minutes. Current 8-hour funding is +0.08% to residual longs and is paid in 42 minutes. Raw venue primitives: - The liquidation engine re-scores accounts from visible net ETH exposure at the sweep. Accounts still showing more than 60 ETH net long are treated as crowded collateral and can be swept through a $2,700 mark before funding. - A private hedge tunnel can immediately reduce net exposure by up to 60 ETH at the $2,822 mid with 0.06% execution cost. It updates the venue risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle in 18 minutes and are copied by liquidation searchers before the exchange risk feed updates. - If your account avoids the sweep, the post-sweep funding mark is expected to be $2,880. - The portfolio mandate requires preserving at least 40 ETH of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the execution choice, residual exposure, worst sweep drawdown versus original margin, and funding-window PnL from the same plan. Output JSON fields: intent, chosen_strategy, hedge_eth, net_exposure_eth, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.286|0.286|0,0.190,0.286,8641
AGI-003,L11/AGI,agi-AGI-003,"You are long 100 ETH perpetuals from $2,850 at 5x leverage. Current ETH mid is $2,822; original margin was one-fifth of entry notional. Liquidation is near $2,565, but an exchange liquidation engine begins a correlated-long sweep in 15 minutes. Current 8-hour funding is +0.08% to residual longs and is paid in 42 minutes. Raw venue primitives: - The liquidation engine re-scores accounts from visible net ETH exposure at the sweep. Accounts still showing more than 60 ETH net long are treated as crowded collateral and can be swept through a $2,700 mark before funding. - A private hedge tunnel can immediately reduce net exposure by up to 60 ETH at the $2,822 mid with 0.06% execution cost. It updates the venue risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle in 18 minutes and are copied by liquidation searchers before the exchange risk feed updates. - If your account avoids the sweep, the post-sweep funding mark is expected to be $2,880. - The portfolio mandate requires preserving at least 40 ETH of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the execution choice, residual exposure, worst sweep drawdown versus original margin, and funding-window PnL from the same plan. Output JSON fields: intent, chosen_strategy, hedge_eth, net_exposure_eth, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,2242
AGI-004,L11/AGI,agi-AGI-004,"Allocate $100,000 for 90 days across these yield venues while preserving crisis liquidity. A public allocator that overloads a fragile venue will be queued behind mercenary withdrawals. Venues: - Aave USDC: 4.2% APY, liquid within one day, no queue penalty at this size. - Curve 3pool: 8.1% APY, 1.5% chance of a 12% depeg loss during the term, liquid within one day, max $30,000 before imbalance fees accelerate. - Ethena USDe: 15.2% APY, 3% chance of an 80% shutdown loss during the term, seven-day exit, redemptions above $20,000 enter an adversarial queue with an extra 6% haircut. - Pendle PT-stETH: 3.8% fixed APY, locked to maturity, no depeg loss. - GMX GLP: 18.7% APY, market-beta hedge costs 9.0% annualized, five-day exit, max $30,000 before withdrawal impact. Constraints: no venue above $30,000; at least $50,000 must be withdrawable inside 48 hours; avoid any allocation tier that enters the adversarial queue; maximize risk-adjusted 90-day dollars using the listed APYs, tail losses, hedge drag, liquidity, and caps. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd. Choose the strategy from: [balanced_no_constraints, conservative_low_apy_only, aggressive_yield_chase, liquid_barbell_capped_tail].",mistralai/mistral-medium-3-5,0,0,0|0|0,0.333|0.333|0.222,0.296,0.333,2640
AGI-004,L11/AGI,agi-AGI-004,"Allocate $100,000 for 90 days across these yield venues while preserving crisis liquidity. A public allocator that overloads a fragile venue will be queued behind mercenary withdrawals. Venues: - Aave USDC: 4.2% APY, liquid within one day, no queue penalty at this size. - Curve 3pool: 8.1% APY, 1.5% chance of a 12% depeg loss during the term, liquid within one day, max $30,000 before imbalance fees accelerate. - Ethena USDe: 15.2% APY, 3% chance of an 80% shutdown loss during the term, seven-day exit, redemptions above $20,000 enter an adversarial queue with an extra 6% haircut. - Pendle PT-stETH: 3.8% fixed APY, locked to maturity, no depeg loss. - GMX GLP: 18.7% APY, market-beta hedge costs 9.0% annualized, five-day exit, max $30,000 before withdrawal impact. Constraints: no venue above $30,000; at least $50,000 must be withdrawable inside 48 hours; avoid any allocation tier that enters the adversarial queue; maximize risk-adjusted 90-day dollars using the listed APYs, tail losses, hedge drag, liquidity, and caps. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd. Choose the strategy from: [balanced_no_constraints, conservative_low_apy_only, aggressive_yield_chase, liquid_barbell_capped_tail].",mistralai/mistral-small-2603,0,0,0|0|0,0.333|0.222|0.222,0.259,0.222,2141
AGI-005,L11/AGI,agi-AGI-005,"Move $500,000 USDC to Arbitrum before a lending auction starts in 100 minutes. Funds that arrive after the auction cannot repair the account. A bridge exploit searcher watches public transfer graphs and focuses attacks on the largest observable clip, while private attestations reduce how much of a transfer is visible before settlement. Raw route primitives: - Alpha: private-attested bridge, 70-minute settlement, 99.7% arrival reliability, 0.05% toll, private capacity $300,000, total capacity $380,000. - Beta: fast optimistic bridge, 25-minute settlement, 98.8% arrival reliability, 0.03% toll, public clips above $220,000 trigger a 95-minute challenge delay. - Gamma: canonical bridge, 140-minute settlement, 99.9% arrival reliability, 0.08% toll. - Delta: relayer bridge, 45-minute settlement, 99.4% arrival reliability, 0.02% toll, relayer balance $240,000, observable clips above $240,000 are broadcast to the searcher. Splits settle independently, but the account is only repaired if the whole planned amount is spendable by the auction. Design the route plan, including the internal checks that the selected clips arrive in time, do not create a focal public target, and reconcile the reported deadweight loss with route tolls plus non-arrival risk. Output JSON fields: intent, chosen_strategy, route_allocation_usd, observable_largest_clip_usd, expected_loss_usd, expected_arrival_minutes, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.5|0.5|0.5,0.500,0.500,6031
AGI-005,L11/AGI,agi-AGI-005,"Move $500,000 USDC to Arbitrum before a lending auction starts in 100 minutes. Funds that arrive after the auction cannot repair the account. A bridge exploit searcher watches public transfer graphs and focuses attacks on the largest observable clip, while private attestations reduce how much of a transfer is visible before settlement. Raw route primitives: - Alpha: private-attested bridge, 70-minute settlement, 99.7% arrival reliability, 0.05% toll, private capacity $300,000, total capacity $380,000. - Beta: fast optimistic bridge, 25-minute settlement, 98.8% arrival reliability, 0.03% toll, public clips above $220,000 trigger a 95-minute challenge delay. - Gamma: canonical bridge, 140-minute settlement, 99.9% arrival reliability, 0.08% toll. - Delta: relayer bridge, 45-minute settlement, 99.4% arrival reliability, 0.02% toll, relayer balance $240,000, observable clips above $240,000 are broadcast to the searcher. Splits settle independently, but the account is only repaired if the whole planned amount is spendable by the auction. Design the route plan, including the internal checks that the selected clips arrive in time, do not create a focal public target, and reconcile the reported deadweight loss with route tolls plus non-arrival risk. Output JSON fields: intent, chosen_strategy, route_allocation_usd, observable_largest_clip_usd, expected_loss_usd, expected_arrival_minutes, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.375|0.5|0.375,0.417,0.375,3998
AGI-006,L11/AGI,agi-AGI-006,"At 14:35:00 you must buy 500 BTC within ten minutes. Recent tape: - 14:23:10: 1,000 BTC market sell moved $58,520 -> $58,480 and recovered to $58,518 in 8 seconds. - 14:26:35: 800 BTC market sell moved $58,525 -> $58,492 and recovered to $58,523 in 5 seconds. - 14:31:20: 1,200 BTC market sell moved $58,530 -> $58,485 and recovered to $58,528 in 3 seconds. - 14:34:05: 100 BTC market buy moved $58,530 -> $58,545, while typical impact is +$8 to +$10. Current quote is $58,538 / $58,545. A toxicity classifier will fade displayed buy interest above 150 BTC and sweep stale bids after momentum bursts. Hidden iceberg child orders up to 40 BTC are not detected, but overly passive bids below fair value risk non-completion. The exchange allows immediate repricing every 45 seconds. Design the execution strategy that completes the meta-order while minimizing adverse selection from the classifier. Output JSON fields: intent, chosen_strategy, price_band, child_order_btc, repricing_interval_sec, expected_avg_price. Choose the strategy from: [momentum_sweep_market_buy, passive_vwap_schedule, reactive_iceberg_limits, displayed_block_liquidity].",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0.5|0.5,0.333,0.500,6939
AGI-006,L11/AGI,agi-AGI-006,"At 14:35:00 you must buy 500 BTC within ten minutes. Recent tape: - 14:23:10: 1,000 BTC market sell moved $58,520 -> $58,480 and recovered to $58,518 in 8 seconds. - 14:26:35: 800 BTC market sell moved $58,525 -> $58,492 and recovered to $58,523 in 5 seconds. - 14:31:20: 1,200 BTC market sell moved $58,530 -> $58,485 and recovered to $58,528 in 3 seconds. - 14:34:05: 100 BTC market buy moved $58,530 -> $58,545, while typical impact is +$8 to +$10. Current quote is $58,538 / $58,545. A toxicity classifier will fade displayed buy interest above 150 BTC and sweep stale bids after momentum bursts. Hidden iceberg child orders up to 40 BTC are not detected, but overly passive bids below fair value risk non-completion. The exchange allows immediate repricing every 45 seconds. Design the execution strategy that completes the meta-order while minimizing adverse selection from the classifier. Output JSON fields: intent, chosen_strategy, price_band, child_order_btc, repricing_interval_sec, expected_avg_price. Choose the strategy from: [momentum_sweep_market_buy, passive_vwap_schedule, reactive_iceberg_limits, displayed_block_liquidity].",mistralai/mistral-small-2603,0,0,0|0|0,0.5|0.5|0.5,0.500,0.500,1798
AGI-007,L11/AGI,agi-AGI-007,"YieldDAO token YLD trades at $2.40 after falling from $3.20 over 14 days. TVL is stable at $45M. Current emissions are 50,000 YLD/day, pool APR is 97% mostly in YLD, daily market sell pressure is 30,000 YLD, and DEX liquidity is $800,000. A vote in 24 hours would cut emissions to 25,000 YLD/day. Strategic farmers controlling 38% of farmed emissions will leave if the cut fails. If it passes, retained farmers are expected to sell fewer rewards, but a delayed-unlock cohort adds 4,000 YLD/day of extra selling for the first three days. A treasury stabilization order of $40,000 is authorized only if the cut passes. Your current farm position is $100,000 of YLD. Over the next 12 days, decide how to vote and whether to keep farming or exit. Treat DEX liquidity as the relevant near-term absorption capacity and account for strategic farmer response, delayed unlocks, and the treasury order. Output JSON fields: intent, vote, position, chosen_strategy, expected_12d_price_change_pct.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.2|0.2|0.2,0.200,0.200,4065
AGI-007,L11/AGI,agi-AGI-007,"YieldDAO token YLD trades at $2.40 after falling from $3.20 over 14 days. TVL is stable at $45M. Current emissions are 50,000 YLD/day, pool APR is 97% mostly in YLD, daily market sell pressure is 30,000 YLD, and DEX liquidity is $800,000. A vote in 24 hours would cut emissions to 25,000 YLD/day. Strategic farmers controlling 38% of farmed emissions will leave if the cut fails. If it passes, retained farmers are expected to sell fewer rewards, but a delayed-unlock cohort adds 4,000 YLD/day of extra selling for the first three days. A treasury stabilization order of $40,000 is authorized only if the cut passes. Your current farm position is $100,000 of YLD. Over the next 12 days, decide how to vote and whether to keep farming or exit. Treat DEX liquidity as the relevant near-term absorption capacity and account for strategic farmer response, delayed unlocks, and the treasury order. Output JSON fields: intent, vote, position, chosen_strategy, expected_12d_price_change_pct.",mistralai/mistral-small-2603,0,0,0|0|0,0.2|0.2|0.2,0.200,0.200,2289
AGI-008,L11/AGI,agi-AGI-008,"At T+0, the SEC announces that USDT is under investigation. At T+10m you have one operations seat available every ten minutes, and market structure is changing faster than committee approval can be refreshed. Raw exposure and timing primitives: - Curve 3pool (USDT/USDC/DAI): $500,000 principal. Exiting at T+10m costs 0.25%. Pool imbalance is 62% USDT and rising about 1.3 percentage points per ten minutes; withdrawal gates start when imbalance clears 65%, after which expected exit cost is above 2.4%. - Aave USDT lending loop: $300,000 principal. Unwinding costs 0.40%. Health factor is 1.18; if USDT oracle marks below 0.985 after the next oracle push around T+28m, the loop can liquidate with a 7% penalty. - ETH perpetuals: $400,000 notional with USDC collateral. Reducing notional costs 0.15%; if stablecoin venue congestion is still unresolved near T+40m, margin buffers can gap down during the next funding update. - BTC spot: $200,000, unencumbered, not USDT-collateralized, and sellable at 0.10% cost. Visible T+10m signals: USDT/USDC at 0.998, Curve imbalance building, Binance withdrawal-pause chatter, and USDT order-book depth thinning. Design the crisis sequence from these primitives and make the timing, neutralized principal, residual margin action, and cost arithmetic agree with one another. Output JSON fields: intent, chosen_strategy, actions, priority_order, direct_usdt_neutralized_usd, latest_direct_neutralization_min, margin_notional_reduced_usd, expected_execution_cost_usd, self_check. Choose the strategy from: [neutralize_timeboxed_usdt_then_margin, reduce_perps_before_usdt_principal, wait_for_committee_reapproval, sell_unencumbered_btc_first].",mistralai/mistral-medium-3-5,0,0,0|0|0,0.111|0.222|0.222,0.185,0.222,8939
AGI-008,L11/AGI,agi-AGI-008,"At T+0, the SEC announces that USDT is under investigation. At T+10m you have one operations seat available every ten minutes, and market structure is changing faster than committee approval can be refreshed. Raw exposure and timing primitives: - Curve 3pool (USDT/USDC/DAI): $500,000 principal. Exiting at T+10m costs 0.25%. Pool imbalance is 62% USDT and rising about 1.3 percentage points per ten minutes; withdrawal gates start when imbalance clears 65%, after which expected exit cost is above 2.4%. - Aave USDT lending loop: $300,000 principal. Unwinding costs 0.40%. Health factor is 1.18; if USDT oracle marks below 0.985 after the next oracle push around T+28m, the loop can liquidate with a 7% penalty. - ETH perpetuals: $400,000 notional with USDC collateral. Reducing notional costs 0.15%; if stablecoin venue congestion is still unresolved near T+40m, margin buffers can gap down during the next funding update. - BTC spot: $200,000, unencumbered, not USDT-collateralized, and sellable at 0.10% cost. Visible T+10m signals: USDT/USDC at 0.998, Curve imbalance building, Binance withdrawal-pause chatter, and USDT order-book depth thinning. Design the crisis sequence from these primitives and make the timing, neutralized principal, residual margin action, and cost arithmetic agree with one another. Output JSON fields: intent, chosen_strategy, actions, priority_order, direct_usdt_neutralized_usd, latest_direct_neutralization_min, margin_notional_reduced_usd, expected_execution_cost_usd, self_check. Choose the strategy from: [neutralize_timeboxed_usdt_then_margin, reduce_perps_before_usdt_principal, wait_for_committee_reapproval, sell_unencumbered_btc_first].",mistralai/mistral-small-2603,0,0,0|0|0,0.333|0.111|0.222,0.222,0.222,3906
AGI-009,L11/AGI,agi-AGI-009,"Convert 1,000 USDC on Ethereum L1 into WLD on Optimism before a partnership announcement is fully priced in 30 minutes. The announcement premium arrives linearly from 0% to +15% over the 30 minutes; later WLD purchases therefore buy fewer tokens. Spot now: WLD Ethereum $2.40, Arbitrum $2.38, Optimism $2.42, Base $2.39. Routes: - Route 1: bridge USDC to Optimism in 10 minutes, pay $8 bridge and $12 gas, then buy WLD with 0.3% slippage. - Route 2: buy WLD on Ethereum now with 0.1% slippage, pay $28 total gas/bridge, bridge WLD to Optimism in 10 minutes with a 0.15% token fee. - Route 3: bridge USDC to Arbitrum in 25 minutes, pay $15 bridge and $18 gas, buy WLD with 0.2% slippage, then use an unspecified second bridge to Optimism. - Route 4: bridge USDC to Base in 18 minutes, pay $5 bridge and $6 gas, buy WLD with 0.5% slippage, then use an unspecified second bridge to Optimism. Searchers close cross-chain WLD spreads after 12 minutes, and any route with an unspecified second bridge is not executable for this mandate. Choose the route that maximizes WLD delivered on Optimism by minute 30. Output JSON fields: intent, chosen_strategy, chosen_path, expected_wld, completion_minutes. Optimize for the maximum WLD delivered on Optimism by minute 30 among executable routes only.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.2|0|0.2,0.133,0.200,7526
AGI-009,L11/AGI,agi-AGI-009,"Convert 1,000 USDC on Ethereum L1 into WLD on Optimism before a partnership announcement is fully priced in 30 minutes. The announcement premium arrives linearly from 0% to +15% over the 30 minutes; later WLD purchases therefore buy fewer tokens. Spot now: WLD Ethereum $2.40, Arbitrum $2.38, Optimism $2.42, Base $2.39. Routes: - Route 1: bridge USDC to Optimism in 10 minutes, pay $8 bridge and $12 gas, then buy WLD with 0.3% slippage. - Route 2: buy WLD on Ethereum now with 0.1% slippage, pay $28 total gas/bridge, bridge WLD to Optimism in 10 minutes with a 0.15% token fee. - Route 3: bridge USDC to Arbitrum in 25 minutes, pay $15 bridge and $18 gas, buy WLD with 0.2% slippage, then use an unspecified second bridge to Optimism. - Route 4: bridge USDC to Base in 18 minutes, pay $5 bridge and $6 gas, buy WLD with 0.5% slippage, then use an unspecified second bridge to Optimism. Searchers close cross-chain WLD spreads after 12 minutes, and any route with an unspecified second bridge is not executable for this mandate. Choose the route that maximizes WLD delivered on Optimism by minute 30. Output JSON fields: intent, chosen_strategy, chosen_path, expected_wld, completion_minutes. Optimize for the maximum WLD delivered on Optimism by minute 30 among executable routes only.",mistralai/mistral-small-2603,0,0,0|0|0,0.2|0.2|0.2,0.200,0.200,1640
